Treningens start;Treningens slutt;Øvelse;Vekt;Repetisjoner;Notater;Kcal;Avstand;Varighet;Kategori;Navn;Kroppsvekt
2024-10-02 08:25;2024-10-02 09:12;"DB Straight leg";20;8;"";;;;Ben;"Push A";
2024-10-02 08:25;2024-10-02 09:12;"DB Straight leg";20;8;"";;;;Ben;"Push A";
2024-10-02 08:25;2024-10-02 09:12;"Skulderløft med håndvekter";8;8;"";;;;Skuldre;"Push A";
2024-10-02 08:25;2024-10-02 09:12;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"Push A";
2024-10-02 08:25;2024-10-02 09:12;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"Push A";
2024-09-30 08:17;2024-09-30 09:34;"Markløft med strake ben";60;10;"";;;;Ben;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Markløft med strake ben";70;9;"";;;;Ben;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Markløft med strake ben";70;9;"";;;;Ben;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Reverse grip barbell row";40;8;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Reverse grip barbell row";40;8;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Reverse grip barbell row";45;8;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Pulldown (Machine)";55;8;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Pulldown (Machine)";65;7;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Pulldown (Machine)";65;7;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Roing med håndvekt";20;8;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Roing med håndvekt";20;8;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Roing med håndvekt";20;8;"";;;;Rygg;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Hammercurl";7;10;"";;;;Biceps;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Hammercurl";7;10;"";;;;Biceps;"Pull B";
2024-09-30 08:17;2024-09-30 09:34;"Hammercurl";7;10;"";;;;Biceps;"Pull B";
2024-09-28 09:06;2024-09-28 10:05;"Smith squat";50;8;"";;;;Ben;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Smith squat";60;8;"";;;;Ben;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Smith squat";60;8;"";;;;Ben;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Skulderpress med håndvekter";20;5;"";;;;Skuldre;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Lårcurl";40;10;"";;;;Ben;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Lårcurl";45;8;"";;;;Ben;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Lårcurl";45;8;"";;;;Ben;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Pushdowns";17.5;8;"";;;;Triceps;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Pushdowns";17.5;10;"";;;;Triceps;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Pushdowns";20;8;"";;;;Triceps;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"Push B";
2024-09-28 09:06;2024-09-28 10:05;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"Push B";
